gbifID	latlon	name	best	species
2165699216	espanola	espanola	espanola	Mimus macdonaldi
3573060353	floreana	floreana	floreana	Geospiza fuliginosa
3249592116	bartolome	bartolome	bartolome	Sula granti
3671181339	santa cruz	santa cruz	santa cruz	Numenius phaeopus
3902945450	santa cruz	santa cruz	santa cruz	Setophaga petechia
2712830631	santiago	santiago	santiago	Anous stolidus
3283254337	floreana	-	floreana	Arenaria interpres
258082577	santa cruz	santa cruz	santa cruz	Charadrius semipalmatus
2866836231	santa cruz	santa cruz	santa cruz	Microlophus albemarlensis
2191413877	baltra	seymour	baltra	Ardea herodias
3808688496	santa cruz	santa cruz	santa cruz	Gobioclinus dendriticus
3855268270	-	-	-	Erigeron lancifolius
2619921128	santa cruz	santa cruz	santa cruz	Myiarchus magnirostris
2603230803	-	isabela	isabela	Acalypha parvula
2785177451	fernandina	fernandina	fernandina	Anous stolidus
3667970155	santa cruz	santa cruz	santa cruz	Numenius phaeopus
1054727107	santa cruz	plaza	plaza	Mugilidae
4138124998	-	-	-	Conolophus pallidus
2049085237	san cristobal	-	san cristobal	Ardea herodias
1145640225	plaza	plaza	plaza	Microlophus albemarlensis
1744335877	rabida	rabida	rabida	Fregata magnificens
2152873079	santa cruz	santa cruz	santa cruz	Leucophaeus atricilla
1383838453	san cristobal	san cristobal	san cristobal	Mimus melanotis
4054940176	baltra	santa cruz	santa cruz	Puffinus subalaris
2109935173	espanola	espanola	espanola	Buteo galapagoensis
2040733829	san cristobal	-	san cristobal	Setophaga petechia
2034999345	san cristobal	san cristobal	san cristobal	Gallinula chloropus
2223347264	santa cruz	santa cruz	santa cruz	Himantopus mexicanus
973155424	floreana	floreana	floreana	Phoebastria irrorata
2866833965	plaza	plaza	plaza	Microlophus albemarlensis
609460586	-	baltra	baltra	Acar gradata
3666735765	isabela	isabela	isabela	Creagrus furcatus
2571404188	-	santa cruz	santa cruz	Peperomia petiolata
3684897472	san cristobal	san cristobal	san cristobal	Setophaga petechia
3226064566	san cristobal	san cristobal	san cristobal	Mimus melanotis
543453684	floreana	floreana	floreana	Phyllodactylus baurii
473139139	-	-	-	Chauliodus sloani
2988357691	santiago	santiago	santiago	Geospiza fuliginosa
589084299	isabela	isabela	isabela	Gallinula chloropus
2732663868	santa cruz	-	santa cruz	Setophaga petechia
2090411235	-	-	-	Oceanites gracilis
1260276995	isabela	isabela	isabela	Salvia occidentalis
1201183014	santa cruz	santa cruz	santa cruz	Crotophaga ani
2128972431	santiago	santiago	santiago	Buteo galapagoensis
832180844	espanola	espanola	espanola	Geospiza fuliginosa
3213136449	isabela	isabela	isabela	Anas bahamensis
971698272	floreana	floreana	floreana	Setophaga petechia
2174215650	baltra	baltra	baltra	Butorides striata
3881998686	santa cruz	santa cruz	santa cruz	Caranx caballus
2188363685	santa fe	santa fe	santa fe	Geospiza fortis
1712104673	santa fe	santa fe	santa fe	Butorides striata
2772948292	fernandina	-	fernandina	Pelecanus occidentalis
1147178835	santa cruz	santa cruz	santa cruz	Pterodroma phaeopygia
262560925	-	espanola	-	Sula granti
3858718687	-	san cristobal	-	Chelonia mydas
2756503231	santa cruz	santa cruz	santa cruz	Camarhynchus pallidus
583467375	-	espanola	espanola	Puffinus subalaris
3855274004	plaza	plaza	plaza	Tiquilia fusca
3855264354	santa cruz	santa cruz	santa cruz	Synedrella nodiflora
4035955514	-	-	-	-
1750640642	isabela	isabela	isabela	Butorides striata
3855274536	isabela	isabela	isabela	Solanum lycopersicum
2716987863	santa cruz	santa cruz	santa cruz	Calidris alba
4018233735	isabela	isabela	isabela	Piper peltatum
473248612	fernandina	fernandina	fernandina	Stegastes arcifrons
3760270958	santa cruz	santa cruz	santa cruz	Amblyrhynchus cristatus
3264212831	bartolome	bartolome	bartolome	Fregata magnificens
4015547347	-	genovesa	genovesa	Grapsidae
2668845493	espanola	espanola	espanola	Creagrus furcatus
3207731458	seymour	seymour	seymour	Oceanites gracilis
4138574920	san cristobal	-	san cristobal	Amblyrhynchus cristatus
3651689286	san cristobal	san cristobal	san cristobal	Pelecanus occidentalis
657449204	-	santiago	santiago	Phyllodactylus galapagensis
3617304956	bartolome	bartolome	bartolome	Oceanites gracilis
1913638692	-	isabela	isabela	Architectonica nobilis
1988692355	floreana	floreana	floreana	Codium
1787624021	-	san cristobal	san cristobal	Puffinus subalaris
4103869365	-	floreana	floreana	Parasmittina dolabrata
3425377871	-	-	-	Pseudocyphellaria aurata
609403479	-	fernandina	fernandina	Phidiana lynceus
2720018551	santa cruz	santa cruz	santa cruz	Fregata minor
589258068	santa cruz	santa cruz	santa cruz	Fregata magnificens
980651816	-	-	-	Hydrobates tethys
3062113563	-	baltra	baltra	Eragrostis cilianensis
1317119162	-	-	-	Geospiza magnirostris
2284268763	-	santa cruz	santa cruz	Bursera graveolens
3855261410	bartolome	-	bartolome	Boerhavia coccinea
2713290157	santa cruz	santa cruz	santa cruz	Geospiza fuliginosa
2515375333	-	isabela	isabela	Froelichia juncea
1321858268	-	isabela	isabela	Symphurus atramentatus
2198788520	espanola	espanola	espanola	Certhidea fusca
3124808338	isabela	isabela	isabela	Frigga crocuta
3690387067	isabela	-	isabela	Anas bahamensis
2866839447	plaza	plaza	plaza	Microlophus albemarlensis
3759585241	espanola	san cristobal	espanola	Nyctanassa violacea
3635480004	espanola	espanola	espanola	Butorides striata
4067378356	santa cruz	santa cruz	santa cruz	Rubus niveus
1287643124	santiago	-	santiago	Triaenodon obesus
265931070	genovesa	genovesa	genovesa	Sula sula
3669642587	santa cruz	santa cruz	santa cruz	Anas bahamensis
3337400512	san cristobal	-	san cristobal	Leptotes
1791687898	santa cruz	santa cruz	santa cruz	Arenaria interpres
2832411394	santa cruz	santa cruz	santa cruz	Setophaga petechia
4057361044	santa cruz	santa cruz	santa cruz	Asio flammeus
583471921	-	espanola	espanola	Butorides striata
2866837194	santa fe	santa fe	santa fe	Microlophus albemarlensis
949087567	isabela	isabela	isabela	Himantopus mexicanus
2669405688	baltra	seymour	baltra	Geospiza fuliginosa
3133342086	genovesa	genovesa	genovesa	Pterodroma phaeopygia
979229727	espanola	espanola	espanola	Creagrus furcatus
4103795502	marchena	marchena	marchena	Cupuladria canariensis
3855265009	santa cruz	santa cruz	santa cruz	Scutia spicata
584418129	santa cruz	santa cruz	santa cruz	Coccyzus melacoryphus
3560652213	floreana	-	floreana	Anas bahamensis
2594500474	-	-	-	Coralliophila monodonta
2225374318	santa cruz	santa cruz	santa cruz	Sula nebouxii
2790602144	santa cruz	santa cruz	santa cruz	Bubulcus ibis
1883289791	espanola	espanola	espanola	Malacoctenus zonogaster
3855282084	san cristobal	-	san cristobal	Lagerstroemia indica
4145739389	isabela	isabela	isabela	Anas bahamensis
2196279040	isabela	isabela	isabela	Myiarchus magnirostris
1409957914	santa cruz	santa cruz	santa cruz	Certhidea olivacea
2138582825	santa cruz	santa cruz	santa cruz	Camarhynchus parvulus
2703747525	plaza	plaza	plaza	Hydrobates tethys
1317969054	-	santa cruz	santa cruz	Parabrachiella annulata
3855263673	san cristobal	-	san cristobal	Polyscias guilfoylei
1317184049	-	-	-	Geospiza magnirostris
473247420	floreana	floreana	floreana	Bathygobius soporator
1945667448	-	darwin	darwin	Graneledone
3855270527	wolf	-	wolf	Alternanthera helleri
2142936106	san cristobal	san cristobal	san cristobal	Anous stolidus
1201640948	genovesa	genovesa	genovesa	Leucophaeus fuliginosus
2112948296	santa cruz	santa cruz	santa cruz	Geospiza fuliginosa
440055371	-	fernandina	fernandina	Iguanidae
3573105428	santa cruz	santa cruz	santa cruz	Geospiza magnirostris
2136140316	espanola	-	espanola	Pelecanus occidentalis
1383720855	santa cruz	santa cruz	santa cruz	Platyspiza crassirostris
3855281250	santa cruz	-	santa cruz	Psychotria rufipes
3855270981	isabela	isabela	isabela	Plantago major
1287813468	espanola	-	espanola	Mycteroperca olfax
1287645700	genovesa	genovesa	genovesa	Bodianus diplotaenia
4006736215	isabela	isabela	isabela	Jasminocereus thouarsii
1913638622	-	santa fe	santa fe	Leucozonia tuberculata
2672149274	plaza	plaza	plaza	Fregata magnificens
1766996803	santa cruz	-	santa cruz	Anas bahamensis
3067902140	san cristobal	san cristobal	san cristobal	Sesuvium portulacastrum
583482692	-	pinta	pinta	Geospiza fortis
2138026675	santa cruz	-	santa cruz	Pelecanus occidentalis
3247130550	bartolome	bartolome	bartolome	Crotophaga ani
3190697144	santa cruz	santa cruz	santa cruz	Certhidea olivacea
2243321295	santa cruz	santa cruz	santa cruz	Coniocarpon
896518444	san cristobal	san cristobal	san cristobal	Setophaga petechia
1789213168	baltra	santa cruz	santa cruz	Creagrus furcatus
1056228789	-	-	-	Eurythoe complanata
4140930891	-	santa cruz	santa cruz	Fissidens asplenioides
1323012692	isabela	-	isabela	Holacanthus passer
3668396921	espanola	espanola	espanola	Buteo galapagoensis
2720472688	isabela	isabela	isabela	Certhidea olivacea
2579249059	santa cruz	santa cruz	santa cruz	Cordia lutea
1198671843	isabela	isabela	isabela	Geospiza fuliginosa
1287641633	fernandina	-	fernandina	Orthopristis forbesi
2791080322	genovesa	genovesa	genovesa	Mimus parvulus
2866833909	espanola	espanola	espanola	Microlophus delanonis
1423522127	isabela	isabela	isabela	Cyclothone obscura
1364378058	san cristobal	san cristobal	san cristobal	Sula nebouxii
3302529990	genovesa	santiago	genovesa	Sula granti
1782617260	isabela	isabela	isabela	Mimus parvulus
3881998998	-	fernandina	fernandina	-
3417835176	-	genovesa	genovesa	Myrsidea
3281550680	santiago	santiago	santiago	Numenius phaeopus
2770858808	santiago	santiago	santiago	Butorides striata
1426443889	-	floreana	floreana	Ciclospermum laciniatum
2819884688	-	santa fe	santa fe	Microlophus albemarlensis
3855271949	santa cruz	-	santa cruz	Inga edulis
2764272675	san cristobal	-	san cristobal	Puffinus subalaris
2444721321	-	espanola	espanola	Bivetopsia haemastoma
2465203479	espanola	san cristobal	espanola	Setophaga petechia
273366019	santiago	santiago	santiago	Arenaria interpres
2084803111	-	-	-	Phalaropus lobatus
3925355375	san cristobal	san cristobal	san cristobal	Opuntia galapageia
1749867308	santa cruz	santa cruz	santa cruz	Mustelirallus erythrops
2012965821	floreana	floreana	floreana	Grapsus grapsus
2284236528	-	floreana	floreana	Polygala anderssonii
1784583760	santiago	santiago	santiago	Geospiza fuliginosa
3641453254	san cristobal	san cristobal	san cristobal	Camarhynchus parvulus
2236188535	-	floreana	floreana	Nereididae
3426463162	genovesa	genovesa	genovesa	Gobioclinus dendriticus
2784797389	san cristobal	san cristobal	san cristobal	Pelecanus occidentalis
980352338	isabela	isabela	isabela	Spheniscus mendiculus
1318539991	-	-	-	Bathymodiolus thermophilus
2751241686	santa cruz	santa cruz	santa cruz	Sula nebouxii
1621801003	rabida	santa cruz	rabida	Scarus ghobban
1405496080	santa cruz	santa cruz	santa cruz	Platyspiza crassirostris
2042871857	isabela	isabela	isabela	Bubulcus ibis
2704798511	isabela	isabela	isabela	Anas bahamensis
1788960156	santa cruz	santa cruz	santa cruz	Camarhynchus psittacula
2646057538	san cristobal	-	san cristobal	Celosia argentea
2232068187	san cristobal	-	san cristobal	Pterodroma phaeopygia
1762790852	-	santa cruz	santa cruz	Anous stolidus
3132983237	rabida	rabida	rabida	Haematopus palliatus
1188083763	floreana	floreana	floreana	Spheniscus mendiculus
2725435612	seymour	seymour	seymour	Zenaida galapagoensis
3026142320	santa fe	santa fe	santa fe	Pectinidae
3855282323	wolf	-	wolf	Erythrina velutina
2795691171	genovesa	genovesa	genovesa	Leucophaeus fuliginosus
589316346	champion	floreana	champion	Geospiza fortis
3018132377	santa cruz	santa cruz	santa cruz	Geospiza fuliginosa
1993749227	baltra	santa cruz	santa cruz	Megabalanus galapaganus
2717848350	champion	floreana	champion	Geospiza fortis
3855261971	floreana	-	floreana	Baccharis steetzii
2742021071	floreana	floreana	floreana	Oceanites gracilis
2203406737	isabela	isabela	isabela	Geospiza fuliginosa
1201947576	san cristobal	san cristobal	san cristobal	Leucophaeus fuliginosus
3478976451	santa cruz	-	santa cruz	Xeropicta
1056882450	-	-	-	Cymatium
3089707092	-	-	-	Delphinus delphis
872924409	isabela	isabela	isabela	Telenomus
1426461728	-	floreana	floreana	Heliotropium angiospermum
2137092224	santa cruz	santa cruz	santa cruz	Coccyzus melacoryphus
1054671751	santiago	santiago	santiago	Carcharhinus limbatus
2095657295	-	-	-	Nannopterum harrisi
1392553832	san cristobal	san cristobal	san cristobal	Fregata magnificens
980053085	rabida	rabida	rabida	Fregata magnificens
2106559274	fernandina	-	fernandina	Numenius phaeopus
1773618617	santa cruz	santa cruz	santa cruz	Butorides striata
1206393329	santa cruz	santa cruz	santa cruz	Bubulcus ibis
609417192	-	santa cruz	santa cruz	Meridiastra modesta
1320191310	-	-	-	Asteromphalus sarcophagus
4079722694	-	-	-	Milnesium
1353789361	san cristobal	san cristobal	san cristobal	Butorides striata
1352063942	san cristobal	-	san cristobal	Mimus melanotis
1145643831	santa cruz	santa cruz	santa cruz	Microlophus albemarlensis
3855272455	santa cruz	-	santa cruz	Sphagnum perichaetiale
3535243200	espanola	espanola	espanola	Geospiza conirostris
894765271	-	-	-	Phyllodactylus galapagensis
3855268473	isabela	-	isabela	Phoradendron berteroanum
3346457903	-	isabela	isabela	-
2080232717	isabela	isabela	isabela	Sula granti
3183423365	fernandina	fernandina	fernandina	Nannopterum harrisi
1174925577	isabela	isabela	isabela	Crotophaga ani
3349869753	-	floreana	floreana	-
3140020667	baltra	seymour	baltra	Fregata magnificens
2826242488	santa cruz	santa cruz	santa cruz	Grapsus grapsus
3135883248	santa cruz	santa cruz	santa cruz	Pelecanus occidentalis
3948355822	fernandina	fernandina	fernandina	Microlophus albemarlensis
2080402097	santa cruz	santa cruz	santa cruz	Myiarchus magnirostris
2792760807	espanola	espanola	espanola	Buteo galapagoensis
2758220283	rabida	rabida	rabida	Haematopus palliatus
4010518440	-	-	-	Stereocaulon microcarpum
3426472601	-	fernandina	fernandina	Serrivomer
2294538741	fernandina	isabela	fernandina	Zalophus wollebaeki
258365696	espanola	espanola	espanola	Zenaida galapagoensis
603241457	espanola	espanola	espanola	Sula nebouxii
2594424674	wolf	-	wolf	Cerithium nicaraguense
1356469506	isabela	isabela	isabela	Spheniscus mendiculus
1804625968	-	isabela	isabela	Atheta
3808691542	fernandina	fernandina	fernandina	Tomicodon chilensis
609414238	-	espanola	espanola	Ophiocoma
3188874606	isabela	isabela	isabela	Sula granti
936860097	isabela	isabela	isabela	Fregata magnificens
2662795037	genovesa	genovesa	genovesa	Phaethon aethereus
2116332052	santa cruz	santa cruz	santa cruz	Camarhynchus parvulus
3581485982	santa cruz	santa cruz	santa cruz	Certhidea olivacea
2662958667	plaza	plaza	plaza	Creagrus furcatus
3665655948	espanola	espanola	espanola	Geospiza fuliginosa
4063015357	santa cruz	santa cruz	santa cruz	Pelecanus occidentalis
2981064673	isabela	isabela	isabela	Pelecanus occidentalis
4023008848	-	-	-	Lepidocollema stylophorum
972387218	genovesa	genovesa	genovesa	Setophaga petechia
1456127928	-	santiago	santiago	Baccharis gnidiifolia
3855281105	santa cruz	-	santa cruz	Ficus benjamina
2062468387	san cristobal	san cristobal	san cristobal	Geospiza fuliginosa
2180049368	genovesa	genovesa	genovesa	Anous stolidus
3349427499	-	-	-	-
2134445300	san cristobal	-	san cristobal	Fregata magnificens
3070636689	san cristobal	san cristobal	san cristobal	Anous stolidus
4006709175	fernandina	isabela	fernandina	Nannopterum harrisi
2236107879	-	genovesa	genovesa	Heliotropium curassavicum
2594503516	isabela	-	isabela	Conus tiaratus
3826042197	isabela	isabela	isabela	Phoenicopterus ruber
3855280464	santa cruz	santa cruz	santa cruz	Pecluma dispersa
4035987758	-	santa cruz	santa cruz	Favartia exigua
1194408445	santa cruz	santa cruz	santa cruz	Leucophaeus fuliginosus
269338190	baltra	baltra	baltra	Geospiza fuliginosa
2866839233	espanola	espanola	espanola	Microlophus delanonis
3456984199	-	-	-	Chelonia mydas
476697889	santa cruz	santa cruz	santa cruz	Microlophus albemarlensis
2798009238	isabela	isabela	isabela	Buteo galapagoensis
3653374040	floreana	-	floreana	Spheniscus mendiculus
3195783544	isabela	isabela	isabela	Anas bahamensis
1426464194	-	-	-	Tournefortia rufosericea
3182429337	baltra	santa cruz	santa cruz	Oceanites gracilis
1302303495	-	gardner	gardner	Gossypium darwinii
1777939294	santiago	santiago	santiago	Arenaria interpres
1883285895	-	-	-	Orthopristis cantharinus
1194290990	santa cruz	santa cruz	santa cruz	Geospiza fuliginosa
2226554640	rabida	rabida	rabida	Mimus parvulus
2137080618	santa cruz	santa cruz	santa cruz	Himantopus mexicanus
2618524058	-	floreana	floreana	Lecocarpus pinnatifidus
583508908	-	isabela	isabela	Rattus rattus
2223789317	genovesa	genovesa	genovesa	Pterodroma phaeopygia
1403147063	santa cruz	santa cruz	santa cruz	Himantopus mexicanus
3013942267	fernandina	isabela	fernandina	Numenius phaeopus
2866837569	santa fe	santa fe	santa fe	Microlophus albemarlensis
3024760385	san cristobal	san cristobal	san cristobal	Acar gradata
2793276455	san cristobal	san cristobal	san cristobal	Butorides striata
2618590286	-	santa fe	santa fe	Encelia hispida
3214580241	plaza	plaza	plaza	Sula nebouxii
3547254817	-	-	-	Phalaropus lobatus
3184334991	espanola	espanola	espanola	Setophaga petechia
3184214019	san cristobal	san cristobal	san cristobal	Oceanites gracilis
4103832034	-	santa cruz	santa cruz	Textularia vola
2136364886	santa cruz	santa cruz	santa cruz	Butorides striata
1096611811	-	san cristobal	san cristobal	Mollugo flavescens
2103015715	seymour	seymour	seymour	Sula sula
3089706699	-	-	-	Physeter macrocephalus
473122576	santa cruz	plaza	plaza	Haemulidae
1777380979	baltra	baltra	baltra	Fregata magnificens
3855281320	santa cruz	-	santa cruz	Scalesia pedunculata
1398973447	santiago	santiago	santiago	Myiarchus magnirostris
3676670247	santa cruz	santa cruz	santa cruz	Mimus parvulus
1376570733	fernandina	-	fernandina	Ardea herodias
666618609	isabela	isabela	isabela	Pareques perissa
